Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709922899,Device: id=0,TX,0.39592777437857,1120.623212807,1183.9716567076,405599,143498838
1709922900,Device: id=0,TX,0.28196089724434,799.49600404827,844.60974760736,694329,245835050
1709922901,Device: id=0,TX,0.37005740299602,1047.0078013296,1106.2169858089,1072078,379431266
1709922902,Device: id=0,TX,0.41703367519095,1179.6918989557,1246.4172869862,1493802,528551234
1709922903,Device: id=0,TX,2.0406577251768,5771.6117162386,6098.1169522669,3534468,1250005624
1709922904,Device: id=0,TX,3.3206585837305,9378.4981121734,9909.8034855703,6855682,2422513970
1709922905,Device: id=0,TX,3.3162043622774,9373.8103733313,9904.4030712957,10171908,3594247912
1709922906,Device: id=0,TX,3.3183627201757,9384.0115444238,9914.9495796519,13490310,4767263240
1709922907,Device: id=0,TX,3.3177920557699,9377.9874881177,9908.8342170409,16808129,5939521196
1709922908,Device: id=0,TX,3.3140967984741,9381.0468088657,9911.3022966215,20122264,7112165564
1709922909,Device: id=0,TX,3.3141690728464,9375.406146155,9905.6731978105,23436460,8284100854
1709922910,Device: id=0,TX,3.3211206425714,9384.4382607553,9915.8175635668,26757615,9457167772
