ndpi_stat-thread_info.core,ndpi_stat-rx_pps,ndpi_stat-tx_pps,ndpi_stat-rx,ndpi_stat-tx,ndpi_stat-act_out,ndpi_stat-act_tonf,ndpi_stat-act_drop,ndpi_stat-thread_info.parent,ndpi_stat-state,ndpi_stat-rte_atomic16_read,ndpi_stat-rx_drop_rate,ndpi_stat-tx_drop_rate,ndpi_stat-rx_drop,ndpi_stat-tx_drop,ndpi_stat-act_next,ndpi_stat-act_buffer,ndpi_stat-act_returned,router-thread_info.core,router-rx_pps,router-tx_pps,router-rx,router-tx,router-act_out,router-act_tonf,router-act_drop,router-thread_info.parent,router-state,router-rte_atomic16_read,router-rx_drop_rate,router-tx_drop_rate,router-rx_drop,router-tx_drop,router-act_next,router-act_buffer,router-act_returned,payload_scan-thread_info.core,payload_scan-rx_pps,payload_scan-tx_pps,payload_scan-rx,payload_scan-tx,payload_scan-act_out,payload_scan-act_tonf,payload_scan-act_drop,payload_scan-thread_info.parent,payload_scan-state,payload_scan-rte_atomic16_read,payload_scan-rx_drop_rate,payload_scan-tx_drop_rate,payload_scan-rx_drop,payload_scan-tx_drop,payload_scan-act_next,payload_scan-act_buffer,payload_scan-act_returned,bridge-thread_info.core,bridge-rx_pps,bridge-tx_pps,bridge-rx,bridge-tx,bridge-act_out,bridge-act_tonf,bridge-act_drop,bridge-thread_info.parent,bridge-state,bridge-rte_atomic16_read,bridge-rx_drop_rate,bridge-tx_drop_rate,bridge-rx_drop,bridge-tx_drop,bridge-act_next,bridge-act_buffer,bridge-act_returned,firewall-thread_info.core,firewall-rx_pps,firewall-tx_pps,firewall-rx,firewall-tx,firewall-act_out,firewall-act_tonf,firewall-act_drop,firewall-thread_info.parent,firewall-state,firewall-rte_atomic16_read,firewall-rx_drop_rate,firewall-tx_drop_rate,firewall-rx_drop,firewall-tx_drop,firewall-act_next,firewall-act_buffer,firewall-act_returned
3,0,0,0,0,0,0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,0,0,0,0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26770.0,26770.0,26770.0,26770.0,0.0,26770.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26770,26770,26770,26770,0,26770,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26770.0,26770.0,26770.0,26770.0,0.0,26770.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26770.0,26770.0,26770.0,26770.0,0.0,26770.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26770.0,26770.0,26770.0,26770.0,26770.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,180535.0,180535.0,207305.0,207305.0,0.0,207305.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,180535,180535,207305,207305,0,207305,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,180535.0,180535.0,207305.0,207305.0,0.0,207305.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180535.0,180535.0,207305.0,207305.0,0.0,207305.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,180535.0,180535.0,207305.0,207305.0,207305.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,227551.0,227551.0,434856.0,434856.0,0.0,434856.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,227551,227551,434856,434856,0,434856,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,227551.0,227551.0,434856.0,434856.0,0.0,434856.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,227551.0,227551.0,434856.0,434856.0,0.0,434856.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,227551.0,227551.0,434856.0,434856.0,434856.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,235673.0,235673.0,670529.0,670529.0,0.0,670529.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,235673,235673,670529,670529,0,670529,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,235673.0,235673.0,670529.0,670529.0,0.0,670529.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,235673.0,235673.0,670529.0,670529.0,0.0,670529.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,235673.0,235673.0,670529.0,670529.0,670529.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,366063.0,366063.0,1036592.0,1036592.0,0.0,1036592.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,365935,365935,1036464,1036464,0,1036464,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,366091.0,366091.0,1036620.0,1036620.0,0.0,1036620.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366111.0,366111.0,1036640.0,1036640.0,0.0,1036640.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,366127.0,366119.0,1036656.0,1036648.0,1036648.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2208280.0,2208280.0,3244900.0,3244900.0,0.0,3244900.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2208252,2208268,3244844,3244844,0,3244844,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2208272.0,2208272.0,3244912.0,3244912.0,0.0,3244912.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2208264.0,2208264.0,3244920.0,3244920.0,0.0,3244920.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2208264.0,2208276.0,3244944.0,3244944.0,3244944.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3319744.0,3319752.0,6564664.0,6564664.0,0.0,6564664.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3319696,3319688,6564596,6564588,0,6564594,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3319760.0,3319768.0,6564688.0,6564688.0,0.0,6564688.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3319752.0,3319752.0,6564696.0,6564696.0,0.0,6564696.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3319752.0,3319752.0,6564696.0,6564696.0,6564696.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3318148.0,3318144.0,9882844.0,9882836.0,0.0,9882836.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3318040,3318040,9882704,9882704,0,9882704,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3318172.0,3318168.0,9882868.0,9882864.0,0.0,9882868.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3318176.0,3318176.0,9882872.0,9882872.0,0.0,9882872.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3318132.0,3318144.0,9882884.0,9882884.0,9882884.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3318912.0,3318892.0,13201784.0,13201764.0,0.0,13201764.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
