Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709922899,Device: id=1,RX,0.16212733339532,384.4376930574,410.37806640065,191104,56643426
1709922900,Device: id=1,RX,0.20605811911486,506.41932096248,539.38862002086,404047,122060922
1709922901,Device: id=1,RX,0.22497933016455,562.93305191551,598.92974474184,635330,194399148
1709922902,Device: id=1,RX,0.36618785938204,980.10072090027,1038.6907784014,1010553,319934554
1709922903,Device: id=1,RX,2.4212437895584,6798.7381862708,7186.1371926002,3431822,1169785676
1709922904,Device: id=1,RX,3.3092581984138,9346.5379164978,9876.019228244,6741113,2338114496
1709922905,Device: id=1,RX,3.3061735887834,9345.0279447491,9874.0157189544,10047311,3506251614
1709922906,Device: id=1,RX,3.3081315846546,9355.2390058504,9884.5400593952,13355452,4675659818
1709922907,Device: id=1,RX,3.311502295976,9361.8123162699,9891.652683626,16666962,5845889080
1709922908,Device: id=1,RX,3.3070949449889,9359.5053707632,9888.6405619615,19974069,7015831516
1709922909,Device: id=1,RX,3.3137344089983,9371.7246699331,9901.9221753729,23287822,8187303672
1709922910,Device: id=1,RX,3.3127158901244,9358.5940605901,9888.6286030101,26600596,9357148450
