Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709631637,Device: id=0,TX,0.34450805933816,974.74056012154,1029.8618496156,345308,122124784
1709631638,Device: id=0,TX,0.2310682928557,652.32193968222,689.29286653913,576377,203665276
1709631639,Device: id=0,TX,0.29636786861826,837.68483414549,885.10369312441,872746,308376280
1709631640,Device: id=0,TX,0.35809046448885,1010.7019504414,1067.9964247596,1238114,437281608
1709631641,Device: id=0,TX,1.5100486176989,4262.1824990997,4503.7902779316,2748181,970060906
1709631642,Device: id=0,TX,2.7949178744463,7917.4849001809,8364.6717600923,5543109,1959750104
1709631643,Device: id=0,TX,2.8028104888715,7922.6625338306,8371.11221205,8345922,2950083808
1709631644,Device: id=0,TX,2.8003990988878,7922.9060024473,8370.9698582694,11146342,3940454450
1709631645,Device: id=0,TX,2.798165640756,7921.1141867917,8368.8206893127,13944552,4930609420
1709631646,Device: id=0,TX,2.7957879324337,7915.9511748446,8363.277244034,16740376,5920116082
1709631647,Device: id=0,TX,2.7988088938404,7909.183386688,8356.9928097025,19539215,6908774640
1709631648,Device: id=0,TX,2.7971064448486,7913.4986214358,8361.0356526116,22336339,7897968176
