skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
331889558.0,4065460.0,1793666.0,137729718.0,13353620.0,140.0,545076.0,197596.0,2227148.0,60564.0,914354.0,6801004.0,0.0,576366.0,331691962.0,1838312.0,1733102.0,136815364.0,6552616.0,140.0,0.0,83366066.0,199262.0,4511360.0,13947430.0,0.0,43876.0,263102.0,9458344.0,0.0,3290.0,134960.0,0.0,44954.0,261156.0,73907722.0,199262.0,4508070.0,13812470.0,0.0,0.0,1946.0
18123112.0,4324264.0,1714454.0,139650602.0,13310766.0,112.0,606074.0,44478.0,1845494.0,62510.0,966896.0,6939324.0,0.0,594846.0,18078634.0,2478770.0,1651944.0,138683706.0,6371442.0,112.0,11228.0,17315774.0,199724.0,4568522.0,14274344.0,0.0,43890.0,266336.0,10302600.0,0.0,2828.0,46802.0,0.0,44996.0,262934.0,7013174.0,199724.0,4565694.0,14227542.0,0.0,0.0,3402.0
18085018.0,4463214.0,1791090.0,144103358.0,13248914.0,0.0,602742.0,32354.0,1658636.0,60312.0,1013124.0,6602792.0,140.0,600180.0,18052664.0,2804578.0,1730778.0,143090234.0,6646122.0,0.0,2562.0,17225698.0,200410.0,4617130.0,14480452.0,0.0,44576.0,265300.0,9952320.0,0.0,2604.0,41230.0,0.0,44338.0,262080.0,7273378.0,200410.0,4614526.0,14439222.0,0.0,238.0,3220.0
18145498.0,4419660.0,2135770.0,140499674.0,13244770.0,0.0,626360.0,17220.0,1509410.0,52850.0,991074.0,6816950.0,140.0,601692.0,18128278.0,2910250.0,2082920.0,139508600.0,6427820.0,0.0,24668.0,17245816.0,197064.0,5355448.0,14545622.0,0.0,44436.0,264936.0,9751210.0,0.0,294.0,39424.0,0.0,44226.0,262038.0,7494606.0,197064.0,5355154.0,14506198.0,0.0,210.0,2898.0
18302662.0,4462500.0,2193562.0,145251400.0,13217498.0,0.0,632366.0,17514.0,1418228.0,50274.0,976738.0,6551902.0,140.0,621138.0,18285148.0,3044272.0,2143288.0,144274662.0,6665596.0,0.0,11228.0,17360518.0,196994.0,5633054.0,14951664.0,0.0,44562.0,264838.0,9840460.0,0.0,294.0,103908.0,0.0,43918.0,262962.0,7520058.0,196994.0,5632760.0,14847756.0,0.0,644.0,1876.0
18081896.0,4481792.0,2160382.0,139266470.0,13339760.0,154.0,639660.0,20748.0,1353128.0,62006.0,1006320.0,6580756.0,140.0,625016.0,18061148.0,3128664.0,2098376.0,138260150.0,6759004.0,14.0,14644.0,17132766.0,196182.0,5429956.0,14398790.0,0.0,43918.0,266350.0,9930172.0,0.0,154.0,152054.0,0.0,44310.0,262528.0,7202594.0,196182.0,5429802.0,14246736.0,0.0,0.0,3822.0
18041856.0,4486496.0,2249114.0,146122914.0,13207936.0,0.0,637756.0,11172.0,1302784.0,20468.0,1018276.0,6473474.0,140.0,597534.0,18030684.0,3183712.0,2228646.0,145104638.0,6734462.0,0.0,40222.0,17105620.0,196686.0,5532954.0,14732298.0,0.0,44660.0,261968.0,9841678.0,0.0,14.0,43036.0,0.0,43568.0,260260.0,7263942.0,196686.0,5532940.0,14689262.0,0.0,1092.0,1708.0
18090576.0,4585756.0,2212350.0,143543806.0,13278888.0,0.0,647220.0,6622.0,1290828.0,28238.0,960288.0,6513640.0,140.0,654178.0,18083954.0,3294928.0,2184112.0,142583518.0,6765248.0,0.0,0.0,17044188.0,194992.0,5158230.0,14661752.0,0.0,44842.0,261562.0,10831156.0,0.0,420.0,106568.0,0.0,44114.0,262416.0,6213032.0,194992.0,5157810.0,14555184.0,0.0,728.0,0.0
18070962.0,4611852.0,2205742.0,150731098.0,13263334.0,140.0,655956.0,8624.0,1240204.0,14098.0,977984.0,6443654.0,224.0,666232.0,18062338.0,3371648.0,2191644.0,149753114.0,6819680.0,0.0,0.0,17032638.0,195538.0,5389720.0,15374310.0,0.0,44688.0,261632.0,10270190.0,0.0,84.0,98252.0,0.0,44002.0,265594.0,6762448.0,195538.0,5389636.0,15276058.0,0.0,686.0,0.0
18096120.0,4638578.0,2036748.0,145758046.0,13256474.0,140.0,661444.0,5838.0,1185898.0,30366.0,1303554.0,6469414.0,140.0,669424.0,18090282.0,3452680.0,2006382.0,144454492.0,6787060.0,0.0,0.0,17070186.0,196686.0,5433918.0,14924490.0,0.0,44492.0,263172.0,9979354.0,0.0,2646.0,24388.0,0.0,44044.0,265566.0,7090832.0,196686.0,5431272.0,14900102.0,0.0,448.0,0.0
18080048.0,4561998.0,2251270.0,150951024.0,13268668.0,112.0,661850.0,6496.0,1176056.0,33922.0,985670.0,6389418.0,140.0,676046.0,18073552.0,3385942.0,2217348.0,149965354.0,6879250.0,0.0,0.0,17060624.0,195790.0,5202512.0,14666848.0,0.0,44296.0,261226.0,9771426.0,0.0,17878.0,63952.0,0.0,43764.0,266042.0,7289198.0,195790.0,5184634.0,14602896.0,0.0,532.0,0.0
18148760.0,4709796.0,1671824.0,147552104.0,13107360.0,140.0,665084.0,9968.0,1124060.0,73318.0,1401806.0,6390440.0,0.0,675262.0,18138792.0,3585736.0,1598506.0,146150298.0,6716920.0,140.0,0.0,17105872.0,198730.0,4637332.0,14596750.0,0.0,44576.0,263816.0,9808638.0,0.0,2702.0,67956.0,0.0,44520.0,263970.0,7297234.0,198730.0,4634630.0,14528794.0,0.0,56.0,0.0
