Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709631637,Device: id=1,RX,0.14650724376671,360.45140599905,383.89256500172,178889,55015020
1709631638,Device: id=1,RX,0.16911282573011,425.97775818283,453.03581029965,353576,110017336
1709631639,Device: id=1,RX,0.22173158717389,580.13669295909,615.61374690692,575438,182577074
1709631640,Device: id=1,RX,0.3259493974254,891.35740816957,943.50931175763,901388,293996956
1709631641,Device: id=1,RX,1.9884247332894,5603.8968347834,5922.0447921097,2889819,994486268
1709631642,Device: id=1,RX,2.7868531874555,7886.0648748282,8331.9613848211,5676704,1980255630
1709631643,Device: id=1,RX,2.8022790466039,7918.949129338,8367.3137767947,8479018,2970136618
1709631644,Device: id=1,RX,2.795673503214,7912.0732690461,8359.3810295603,11274736,3959161518
1709631645,Device: id=1,RX,2.7918369688297,7905.5164643851,8352.2103793978,14066598,4947359936
1709631646,Device: id=1,RX,2.7943713527629,7904.4557846743,8351.5552011164,16860999,5935427392
1709631647,Device: id=1,RX,2.8007967258774,7917.1373689946,8365.264845135,19661866,6925094394
1709631648,Device: id=1,RX,2.7759921574835,7846.8831112582,8291.0418564556,22437878,7905961794
