Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1697902497,Device: id=1,RX,0,0,0,0,0
1697902498,Device: id=1,RX,0,0,0,0,0
1697902499,Device: id=1,RX,3.4959153403589,3579.8275484348,4139.1740028922,3495947,447482496
1697902500,Device: id=1,RX,4.5935311895189,4703.7687701591,5438.7337604821,8089537,1035461120
1697902501,Device: id=1,RX,4.7025006525872,4815.3729562275,5567.7730606414,12792046,1637383808
1697902502,Device: id=1,RX,4.7086490849018,4821.6576869373,5575.0415405216,17500705,2240092288
1697902503,Device: id=1,RX,4.7546754405456,4868.783555151,5629.5316256383,22255418,2848695040
1697902504,Device: id=1,RX,3.9297214601233,4024.0224872273,4652.7779208471,26185159,3351700352
1697902505,Device: id=1,RX,3.0738077888421,3147.5883917527,3639.3976379674,29258974,3745149824
1697902506,Device: id=1,RX,3.2595486027577,3337.7685532532,3859.2963296945,32518533,4162372224
1697902507,Device: id=1,RX,3.2969949187286,3376.122796778,3903.6419837746,35815560,4584391680
1697902508,Device: id=1,RX,3.2166914322672,3293.8920266416,3808.5626558044,39032280,4996131840
