router,1,3,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,6,131,0,131,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,3763078,3763078,3763078,3763078,0,3763078,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,3779546,3763174,3779546,3763174,0,3763174,0,0,W,0,768,0,768,0,0,0,0
firewall,3,1,6,3780279,3779578,3780442,3779578,0,3780410,0,0,W,0,635247,832,635247,832,0,0,0
bridge,4,5,7,3763174,3763174,3763174,3763174,3763174,0,0,0,W,0,0,0,0,0,0,0,0
