Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935848,Device: id=1,RX,0.14157994674658,400.21933935994,422.87213083939,149599,52860958
1661935849,Device: id=1,RX,0.6993827135678,1975.4099849106,2087.3112190814,848994,299791544
1661935850,Device: id=1,RX,0.70510838045205,1996.7842499689,2109.6015908412,1554141,549403246
1661935851,Device: id=1,RX,0.70683856318643,1997.2778809409,2110.3720510508,2261012,799074438
1661935852,Device: id=1,RX,0.70778174312292,1997.3095428962,2110.5546217959,2968819,1048747040
1661935853,Device: id=1,RX,0.7053350418196,1998.1256547287,2110.9792614198,3674172,1298519106
1661935854,Device: id=1,RX,0.70700742280434,1996.9137527369,2110.0349403856,4381217,1548146592
1661935855,Device: id=1,RX,0.70623795821394,1997.0528770246,2110.0509503388,5087497,1797793062
1661935856,Device: id=1,RX,0.70602322266149,1996.7133881311,2109.677103757,5793534,2047387106
1661935857,Device: id=1,RX,0.70644491537443,1997.2261957123,2110.2573821722,6500039,2297061614
1661935858,Device: id=1,RX,0.70564504943922,1996.7388075735,2109.6420154838,7205689,2546655716
1661935859,Device: id=1,RX,0.70625444485057,1996.5928541914,2109.5935653675,7911968,2796238500
