skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
5024130006.0,935200.0,1846978.0,42716632.0,1615810.0,0.0,203028.0,826.0,336672.0,91420.0,1427132.0,1318996.0,154.0,197750.0,5024129180.0,598528.0,1755558.0,41289500.0,296814.0,0.0,5278.0,239244642.0,25676.0,4213062.0,6255760.0,0.0,5516.0,32942.0,1196594.0,0.0,952.0,73276.0,0.0,5628.0,32438.0,238048048.0,25676.0,4212110.0,6182484.0,0.0,0.0,504.0
2541770.0,946246.0,1709540.0,43026144.0,1622488.0,0.0,200242.0,588.0,331688.0,30856.0,1309686.0,1300488.0,140.0,197134.0,2541182.0,614558.0,1678684.0,41716458.0,322000.0,0.0,3108.0,2113370.0,25620.0,4165392.0,5706876.0,0.0,5656.0,33096.0,1417920.0,0.0,7056.0,34482.0,0.0,5614.0,33054.0,695450.0,25620.0,4158336.0,5672394.0,0.0,42.0,42.0
2545200.0,942424.0,1638798.0,43019886.0,1612436.0,0.0,200368.0,3724.0,334824.0,96880.0,1306648.0,1287006.0,140.0,198478.0,2541476.0,607600.0,1541918.0,41713238.0,325430.0,0.0,1890.0,2114910.0,25214.0,4447436.0,5725776.0,0.0,5642.0,33166.0,1392776.0,0.0,182.0,43442.0,0.0,5572.0,33166.0,722134.0,25214.0,4447254.0,5682334.0,0.0,70.0,0.0
2534434.0,948766.0,1627374.0,43039430.0,1610308.0,140.0,199416.0,154.0,330008.0,82446.0,1329972.0,1286194.0,140.0,202342.0,2534280.0,618758.0,1544928.0,41709458.0,324114.0,0.0,0.0,2113552.0,25186.0,4280962.0,5705532.0,0.0,5614.0,32956.0,1373344.0,0.0,84.0,46004.0,0.0,5698.0,33194.0,740208.0,25186.0,4280878.0,5659528.0,0.0,0.0,0.0
2542400.0,933310.0,1561210.0,43356250.0,1615390.0,140.0,200564.0,70.0,333606.0,133084.0,1359484.0,1304296.0,140.0,201012.0,2542330.0,599704.0,1428126.0,41996766.0,311094.0,0.0,0.0,2114924.0,25298.0,4177474.0,5586602.0,0.0,5614.0,32802.0,1359750.0,0.0,2590.0,23380.0,0.0,5642.0,33306.0,755174.0,25298.0,4174884.0,5563222.0,0.0,0.0,0.0
2541854.0,948514.0,1590708.0,42879088.0,1613276.0,140.0,201166.0,56.0,326774.0,61432.0,1391334.0,1294734.0,140.0,203700.0,2541798.0,621740.0,1529276.0,41487754.0,318542.0,0.0,0.0,2114210.0,25382.0,4590824.0,6072444.0,0.0,5558.0,33446.0,1355578.0,0.0,2702.0,21462.0,0.0,5642.0,33586.0,758632.0,25382.0,4588122.0,6050982.0,0.0,0.0,0.0
2543926.0,945308.0,1714678.0,41415514.0,1627780.0,224.0,201040.0,84.0,329112.0,159194.0,1309084.0,1309294.0,0.0,202776.0,2543842.0,616196.0,1555484.0,40106430.0,318486.0,224.0,0.0,2114154.0,25410.0,4402706.0,6313720.0,0.0,5586.0,33124.0,1364006.0,0.0,2422.0,20720.0,0.0,5600.0,33152.0,750148.0,25410.0,4400284.0,6293000.0,0.0,0.0,0.0
2542652.0,951202.0,1782200.0,27055658.0,1715322.0,140.0,199220.0,14.0,332290.0,39704.0,3296902.0,1529360.0,0.0,201250.0,2542638.0,618912.0,1742496.0,23758756.0,185962.0,140.0,0.0,2114098.0,25592.0,4129370.0,9200814.0,0.0,5600.0,33026.0,1352288.0,0.0,4648.0,991984.0,0.0,5614.0,33096.0,761810.0,25592.0,4124722.0,8208830.0,0.0,0.0,0.0
2540328.0,948724.0,1548484.0,41893726.0,1614060.0,140.0,198730.0,42.0,330568.0,54362.0,1451282.0,1354416.0,0.0,192822.0,2540286.0,618156.0,1494122.0,40442444.0,259644.0,140.0,5908.0,2113510.0,25732.0,4276468.0,7434224.0,0.0,5642.0,33166.0,1438248.0,0.0,2590.0,23044.0,0.0,5600.0,32984.0,675262.0,25732.0,4273878.0,7411180.0,0.0,42.0,182.0
2551416.0,941766.0,1532916.0,41314812.0,1611036.0,140.0,196490.0,350.0,327572.0,14672.0,1366428.0,1338932.0,0.0,193172.0,2551066.0,614194.0,1518244.0,39948384.0,272104.0,140.0,3318.0,2117122.0,25452.0,4300758.0,6213326.0,0.0,5572.0,32970.0,1401792.0,0.0,2324.0,147350.0,0.0,5572.0,33908.0,715330.0,25452.0,4298434.0,6065976.0,0.0,0.0,0.0
2545928.0,948500.0,1698718.0,42672854.0,1615978.0,140.0,191912.0,364.0,333004.0,44842.0,1354822.0,1263556.0,0.0,191492.0,2545564.0,615496.0,1653876.0,41318032.0,352422.0,140.0,420.0,2113916.0,25578.0,4789540.0,5646634.0,0.0,5572.0,32816.0,1387680.0,0.0,2282.0,65898.0,0.0,5642.0,33054.0,726236.0,25578.0,4787258.0,5580736.0,0.0,0.0,0.0
2547202.0,942676.0,1623076.0,42913654.0,1615530.0,140.0,192808.0,182.0,332654.0,104496.0,1514842.0,1285410.0,0.0,188398.0,2547020.0,610022.0,1518580.0,41398812.0,330120.0,140.0,4410.0,2114308.0,25340.0,4353146.0,5696012.0,0.0,5544.0,32998.0,1380386.0,0.0,2534.0,52290.0,0.0,5978.0,33040.0,733922.0,25340.0,4350612.0,5643722.0,0.0,0.0,0.0
