Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1678897410,Device: id=1,RX,0,0,0,0,0
1678897411,Device: id=1,RX,0,0,0,0,0
1678897412,Device: id=1,RX,5.6241613708657,3059.549161715,3959.4149810535,5624199,382446204
1678897413,Device: id=1,RX,8.3553073482512,4545.2925734328,5882.141749153,13979531,950609452
1678897414,Device: id=1,RX,8.3526248942944,4543.8289664951,5880.2489495822,22332164,1518588624
1678897415,Device: id=1,RX,7.4725543049337,4065.0662138985,5260.6749026879,29804751,2026724124
1678897416,Device: id=1,RX,8.352173138988,4543.587019591,5879.9347218291,38156956,2594674668
1678897417,Device: id=1,RX,8.3579217708241,4546.7077473381,5883.97523067,46514926,3163016416
1678897418,Device: id=1,RX,7.8438342081666,4267.0392172845,5522.0526905912,54358810,3696399704
1678897419,Device: id=1,RX,5.4961711106767,2989.9186521919,3869.3060299002,59855038,4070143404
1678897420,Device: id=1,RX,5.4952517802539,2989.4321362892,3868.6724211298,65350351,4443826584
1678897421,Device: id=1,RX,5.4952409422564,2989.3941447571,3868.6326955181,70845647,4817504596
