Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884386,Device: id=0,TX,0.14627493186698,413.99170252518,437.39569162389,147168,52066618
1659884387,Device: id=0,TX,0.66279657894104,1876.0737842432,1982.1212368737,809987,286583774
1659884388,Device: id=0,TX,0.7071144409629,1999.9384754426,2113.0767859967,1517126,536584766
1659884389,Device: id=0,TX,0.70744829661216,1999.9563825199,2113.1481099778,2224614,786593344
1659884390,Device: id=0,TX,0.70731035768044,1999.5722216453,2112.7418788742,2931987,1036562008
1659884391,Device: id=0,TX,0.70769137803538,1999.9171354542,2113.1477559398,3639721,1286566706
1659884392,Device: id=0,TX,0.7068815134966,1999.9528524392,2113.0538945987,4346634,1536571948
1659884393,Device: id=0,TX,0.70690765753145,1999.9496041204,2113.0548293254,5053614,1786591232
1659884394,Device: id=0,TX,0.706858586252,1999.9854993493,2113.0828731497,5760503,2036600176
1659884395,Device: id=0,TX,0.70772879555645,1999.9095197734,2113.1461270624,6468240,2286591764
1659884396,Device: id=0,TX,0.70621768421968,2000.0040657559,2112.998895231,7174465,2536594862
1659884397,Device: id=0,TX,0.70646781814594,1999.8945106614,2112.9293615648,7880948,2786587048
