Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709056477,Device: id=1,RX,0.15336230830776,426.40635222224,450.94432155148,187494,65163202
1709056478,Device: id=1,RX,0.18478907031663,520.94259500989,550.50884626055,372884,130492788
1709056479,Device: id=1,RX,0.20591386384172,582.39611089696,615.34232911164,578798,203292350
1709056480,Device: id=1,RX,0.24992993848766,708.68850694494,748.67729710297,829573,292177940
1709056481,Device: id=1,RX,1.2104588745432,3425.2194470204,3618.8928669473,2040064,720341734
1709056482,Device: id=1,RX,1.7503326727583,4953.4632515906,5233.5164792319,3790422,1339533600
1709056483,Device: id=1,RX,1.7511826406397,4959.0381706188,5239.2273931211,5541629,1959421994
1709056484,Device: id=1,RX,1.7344199548309,4901.5739628029,5179.0811555759,7276075,2572127940
1709056485,Device: id=1,RX,1.6850979079824,4749.6826905776,5019.2983558547,8961195,3165846060
1709056486,Device: id=1,RX,1.7532208109986,4962.3140557772,5242.829385537,10714685,3786230556
1709056487,Device: id=1,RX,1.7542936046055,4964.6927959256,5245.3797726625,12469025,4406833568
1709056488,Device: id=1,RX,1.7545354829106,4960.7361965923,5241.461873858,14223636,5026952282
