Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709056477,Device: id=0,TX,0.22306239179977,632.02000567748,667.70998836544,229640,81338382
1709056478,Device: id=0,TX,0.15674121086703,442.1850619411,467.26365567983,391488,138412370
1709056479,Device: id=0,TX,0.20319773954604,573.37146224865,605.88310057602,598634,211476424
1709056480,Device: id=0,TX,0.2383245454388,677.73503984181,715.86696711202,838964,296906180
1709056481,Device: id=0,TX,1.0250186923686,2898.6188849342,3062.6218757132,1864005,659241426
1709056482,Device: id=0,TX,1.7504793693571,4957.2339600412,5237.3106591384,3614513,1278905806
1709056483,Device: id=0,TX,1.753143941654,4962.0389182979,5242.5419489626,5367664,1899163168
1709056484,Device: id=0,TX,1.7542840408876,4961.210142821,5241.895589363,7121963,2519319724
1709056485,Device: id=0,TX,1.7410669275588,4928.4972582959,5207.0679667053,8863099,3135406322
1709056486,Device: id=0,TX,1.7535578642818,4964.0674821095,5244.6367403946,10616666,3755917990
1709056487,Device: id=0,TX,1.7558804768626,4964.9735957537,5245.9144720518,12372555,4376542702
1709056488,Device: id=0,TX,1.7540646857338,4963.2131240268,5243.8634737442,14126645,4996953296
