# started on Wed Mar 15 22:47:01 2023

     1.000688281,4070940429,,instructions,0.00%,57246164,11.07,4.49,insn per cycle
     1.000688281,778745147,,branches,0.00%,77242097,14.93,1505.681,M/sec
     1.000688281,2759016,,branch-misses,0.00%,97252156,18.80,0.35,of all branches
     1.000688281,2678452,,branch-load-misses,0.00%,97270442,18.80,5.179,M/sec
     1.000688281,2680,,cache-misses,0.00%,97275891,18.81,45.898,of all cache refs
     1.000688281,5839,,cache-references,0.00%,80002388,15.47,0.011,M/sec
     1.000688281,906485098,,cycles,0.00%,80007595,15.47,1.753,GHz
     1.000688281,0,,context-switches,0.00%,517173568,100.00,0.000,K/sec
     1.000688281,517.179420,,cpu-clock,0.00%,517185294,100.00,0.517,CPUs utilized
     1.000688281,0,,minor-faults,0.00%,517201298,100.00,0.000,K/sec
     1.000688281,0,,page-faults,0.00%,517216129,100.00,0.000,K/sec
