Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935908,Device: id=1,RX,0.13417083464778,379.7208027773,401.18813632095,145601,51508706
1661935909,Device: id=1,RX,0.69913494779016,1976.0653840156,2087.9269756621,844764,298526790
1661935910,Device: id=1,RX,0.70708717594892,1997.0513355478,2110.1852836996,1551879,548168030
1661935911,Device: id=1,RX,0.70547266700525,1997.2655622308,2110.1411889516,2257362,797829882
1661935912,Device: id=1,RX,0.7034437303522,1996.9997556089,2109.5507524652,2960807,1047455302
1661935913,Device: id=1,RX,0.70650085403894,1997.5431359122,2110.5832725584,3667373,1297171218
1661935914,Device: id=1,RX,0.70663451363995,1997.2448783687,2110.3064005511,4374039,1546837952
1661935915,Device: id=1,RX,0.70636675904932,1998.7020636323,2111.7207450802,5080436,1796686406
1661935916,Device: id=1,RX,0.70799885887918,1998.3287071398,2111.6085245605,5788452,2046483542
1661935917,Device: id=1,RX,0.70621494448671,1997.0798725111,2110.074263629,6494678,2296122434
1661935918,Device: id=1,RX,0.70636610443651,1997.6273848654,2110.6459615753,7201117,2545851626
1661935919,Device: id=1,RX,0.70678468644713,1996.5609781032,2109.6465279347,7907921,2795428568
