# started on Sun Aug  7 15:14:00 2022

     1.001073993,10948313247,,instructions,0.00%,110314908,11.02,3.78,insn per cycle
     1.001073993,2148218245,,branches,0.00%,149924328,14.98,2146.734,M/sec
     1.001073993,8095668,,branch-misses,0.00%,189897659,18.97,0.38,of all branches
     1.001073993,8091025,,branch-load-misses,0.00%,193877765,19.37,8.085,M/sec
     1.001073993,3323,,cache-misses,0.00%,197847013,19.77,0.119,of all cache refs
     1.001073993,2791806,,cache-references,0.00%,159991082,15.99,2.790,M/sec
     1.001073993,2893704010,,cycles,0.00%,160001906,15.99,2.892,GHz
     1.001073993,0,,context-switches,0.00%,1000727380,100.00,0.000,K/sec
     1.001073993,1000.713413,,cpu-clock,0.00%,1000713343,100.00,1.001,CPUs utilized
     1.001073993,0,,minor-faults,0.00%,1000703862,100.00,0.000,K/sec
     1.001073993,0,,page-faults,0.00%,1000687816,100.00,0.000,K/sec
