# started on Sun Aug  7 15:14:00 2022

     1.006452570,11069498972,,instructions,0.00%,108358889,10.77,3.81,insn per cycle
     1.006452570,2189179065,,branches,0.00%,148329695,14.74,2175.998,M/sec
     1.006452570,8130299,,branch-misses,0.00%,188278527,18.71,0.37,of all branches
     1.006452570,8125982,,branch-load-misses,0.00%,192242143,19.11,8.077,M/sec
     1.006452570,3235,,cache-misses,0.00%,196220854,19.50,0.106,of all cache refs
     1.006452570,3039431,,cache-references,0.00%,159972560,15.90,3.021,M/sec
     1.006452570,2909034853,,cycles,0.00%,159992123,15.90,2.892,GHz
     1.006452570,0,,context-switches,0.00%,1006091020,100.00,0.000,K/sec
     1.006452570,1006.077696,,cpu-clock,0.00%,1006077508,100.00,1.006,CPUs utilized
     1.006452570,0,,minor-faults,0.00%,1006066007,100.00,0.000,K/sec
     1.006452570,0,,page-faults,0.00%,1006051466,100.00,0.000,K/sec
