Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661936329,Device: id=0,TX,0.14615195841848,413.72775941067,437.11207275762,150444,53236934
1661936330,Device: id=0,TX,0.66783543175515,1889.3168548492,1996.1705239301,818317,289414826
1661936331,Device: id=0,TX,0.70799574972128,1999.9408630677,2113.2201830231,1526371,539428002
1661936332,Device: id=0,TX,0.70678616822608,1999.9402111401,2113.0259980563,2233160,789421530
1661936333,Device: id=0,TX,0.70601194443357,1999.9486304556,2112.910541565,2939210,1039428584
1661936334,Device: id=0,TX,0.7095932708285,1999.9518542857,2113.4867776183,3648841,1289435858
1661936335,Device: id=0,TX,0.70745971621091,1999.9503413667,2113.1438959605,4356331,1539440352
1661936336,Device: id=0,TX,0.70706299995452,1999.9268844253,2113.056964418,5063441,1789447830
1661936337,Device: id=0,TX,0.7075415486,1999.952873705,2113.159521481,5770990,2039444572
1661936338,Device: id=0,TX,0.70640672248017,1999.9479621345,2112.9730377313,6477430,2289449844
1661936339,Device: id=0,TX,0.70856369128617,1999.9727797447,2113.3429703505,7186013,2539453254
1661936340,Device: id=0,TX,0.70737207643438,1999.9106447774,2113.0901770069,7893428,2789457254
