Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708952656,Device: id=0,TX,0.41161257730848,1166.1117552746,1231.969767644,411687,145789592
1708952657,Device: id=0,TX,0.26550012041387,751.77605890093,794.25607816715,686100,242916254
1708952658,Device: id=0,TX,0.3607382014927,1021.2389293022,1078.957041541,1051162,372101188
1708952659,Device: id=0,TX,0.41822567218915,1185.9243934999,1252.8405010501,1476093,522718448
1708952660,Device: id=0,TX,1.8422641556267,5208.0330401598,5502.7953050601,3318365,1173725350
1708952661,Device: id=0,TX,3.3137798706703,9381.9225041681,9912.1272834754,6632192,2346482342
1708952662,Device: id=0,TX,3.3188584236938,9380.3780673972,9911.3954151882,9951071,3519036870
1708952663,Device: id=0,TX,3.3144885335635,9374.8680138862,9905.1861792564,13265584,4690904022
1708952664,Device: id=0,TX,3.3178901756673,9384.6654806858,9915.5279087926,16583522,5864004116
1708952665,Device: id=0,TX,3.3023293490596,9344.5426911298,9872.9153869794,19885868,7032077842
1708952666,Device: id=0,TX,3.3106617498925,9373.033823914,9902.7397038968,23196554,8203715652
1708952667,Device: id=0,TX,3.3171018864001,9388.3704031892,9919.1067050132,26513715,9377282866
