Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709551917,Device: id=1,RX,0.16212738859093,437.86302229426,463.80340446881,190267,64232580
1709551918,Device: id=1,RX,0.20579790520336,576.52107188758,609.44873672012,396632,136496296
1709551919,Device: id=1,RX,0.22832097551334,645.40785038466,681.93920646679,629518,218785304
1709551920,Device: id=1,RX,0.30746572161604,868.79590248986,917.99041794842,941944,329136804
1709551921,Device: id=1,RX,1.6587524626965,4694.5743028144,4959.9746968459,2600776,915986730
1709551922,Device: id=1,RX,2.1007759752509,5946.6098859242,6282.7340419643,4701555,1659314036
1709551923,Device: id=1,RX,2.1040786260676,5950.2394317091,6286.89201188,6805660,2403103288
1709551924,Device: id=1,RX,2.0075141800596,5654.6843593879,5975.8866281974,8813179,3109940530
1709551925,Device: id=1,RX,2.1050639802958,5949.3624739437,6286.172710791,10918282,3853624624
1709551926,Device: id=1,RX,2.1054417763976,5948.0856727355,6284.9563569591,13023789,4597158366
1709551927,Device: id=1,RX,2.107172055718,5953.3905656276,6290.5380945425,15130967,5341334286
1709551928,Device: id=1,RX,2.1052989589535,5952.7514039371,6289.5992373697,17236323,6085448372
