Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1677157920,Device: id=1,RX,0,0,0,0,0
1677157921,Device: id=1,RX,0,0,0,0,0
1677157922,Device: id=1,RX,6.1654944151571,3354.0392338212,4340.5183402463,6165509,419255896
1677157923,Device: id=1,RX,9.8774855952385,5373.3488358099,6953.746531048,16042995,1090924528
1677157924,Device: id=1,RX,9.8567410113721,5362.0681341836,6939.1466960031,25899763,1761184880
1677157925,Device: id=1,RX,9.3512161845617,5087.0626283943,6583.2572179241,35251046,2397072252
1677157926,Device: id=1,RX,9.7561099826254,5307.3188705838,6868.2964678039,45007226,3060491872
1677157927,Device: id=1,RX,9.8843432535899,5377.0891939328,6958.5841145072,54891600,3732630112
1677157928,Device: id=1,RX,8.5119905803367,4630.5157397328,5992.4342325867,63403626,4311446988
1677157929,Device: id=1,RX,2.2692104851696,1234.4509839281,1597.5246615553,65672856,4465754688
1677157930,Device: id=1,RX,2.2702457619284,1235.0223343245,1598.2616562331,67943145,4620135420
1677157931,Device: id=1,RX,2.2683605536377,1233.9804611872,1596.9181497692,70211508,4774383144
