Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659886362,Device: id=0,TX,0.14606584192678,413.4483008775,436.81883558579,146223,51737288
1659886363,Device: id=0,TX,0.62509206477076,1764.7653072647,1864.7800376281,771361,272349162
1659886364,Device: id=0,TX,0.70627423021766,1999.9437817718,2112.9476586066,1477666,522353026
1659886365,Device: id=0,TX,0.70715422350253,1999.9455287339,2113.0902044943,2184841,772353562
1659886366,Device: id=0,TX,0.70642365580919,1999.6617784157,2112.6895633452,2891302,1022324498
1659886367,Device: id=0,TX,0.70680775380686,1999.9179142882,2113.0071548973,3598124,1272319276
1659886368,Device: id=0,TX,0.70400258417676,1999.9503083595,2112.5907218278,4302154,1522322800
1659886369,Device: id=0,TX,0.70856331910214,1999.9513559712,2113.3214870275,5010733,1772322252
1659886370,Device: id=0,TX,0.7078480459495,1999.9879728643,2113.2436602163,5718601,2022327796
1659886371,Device: id=0,TX,0.7059130864322,1999.9047660404,2112.8508598696,6424565,2272333922
1659886372,Device: id=0,TX,0.70793213375343,1999.9946685511,2113.2638099517,7132516,2522339918
1659886373,Device: id=0,TX,0.70857476346784,1999.8971968703,2113.2691590251,7841142,2772345144
