Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659886362,Device: id=1,RX,0.13273454267915,375.71792465698,396.95545148564,146223,51737288
1659886363,Device: id=1,RX,0.69482624258971,1962.0266546144,2073.1988534288,841090,297005006
1659886364,Device: id=1,RX,0.70526225062905,1996.3261062051,2109.1680663058,1546367,546550988
1659886365,Device: id=1,RX,0.70526559596195,1996.4829103265,2109.3254056804,2251679,796127772
1659886366,Device: id=1,RX,0.70588949685718,1995.789812534,2108.7321320311,2957604,1045614046
1659886367,Device: id=1,RX,0.7057303915864,1996.4372398416,2109.3541024954,3663392,1295189072
1659886368,Device: id=1,RX,0.70284041635574,1997.637592447,2110.0920590639,4366253,1544901084
1659886369,Device: id=1,RX,0.70736459388709,1995.5611774352,2108.7395124571,5073683,1794369296
1659886370,Device: id=1,RX,0.70596964588873,1996.12012737,2109.0752707122,5779701,2043901402
1659886371,Device: id=1,RX,0.70494154456706,1996.4129978337,2109.2036449644,6484657,2293458144
1659886372,Device: id=1,RX,0.70692687117874,1995.9190115849,2109.0273109735,7191634,2542965712
1659886373,Device: id=1,RX,0.70607275685301,1993.5663749105,2106.538016007,7897717,2792165124
