Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935607,Device: id=1,RX,0.13692174477451,386.96937974026,408.87685890419,148733,52543806
1661935608,Device: id=1,RX,0.69488250296705,1964.850781748,2076.0319822227,843644,298160226
1661935609,Device: id=1,RX,0.70601300736151,1997.6154049622,2110.57748614,1549710,547880894
1661935610,Device: id=1,RX,0.70516722093659,1997.1253606798,2109.9521160297,2254885,797524318
1661935611,Device: id=1,RX,0.70714033642372,1997.1097062043,2110.2521600321,2962083,1047183388
1661935612,Device: id=1,RX,0.70723537428036,1997.5774682753,2110.7351281601,3669328,1296883970
1661935613,Device: id=1,RX,0.70724479475763,1995.2175442208,2108.376711382,4376624,1546304220
1661935614,Device: id=1,RX,0.70715197916844,1996.7867649489,2109.9310816158,5083829,1795921280
1661935615,Device: id=1,RX,0.70807019853368,1998.2484143996,2111.539646165,5791936,2045715314
1661935616,Device: id=1,RX,0.70680324195813,1996.9354124269,2110.0239311402,6498769,2295342750
1661935617,Device: id=1,RX,0.7057405884347,1997.335573464,2110.2540676136,7204571,2545031422
1661935618,Device: id=1,RX,0.70621319552211,1996.8890176402,2109.8831289238,7910806,2794650256
