Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661937894,Device: id=1,RX,0.13404837817382,378.70019550653,400.14793601434,150784,53247502
1661937895,Device: id=1,RX,0.69315131390119,1962.7749951294,2073.6792053536,843966,298605238
1661937896,Device: id=1,RX,0.70685561828156,1996.7589371423,2109.8558360673,1550851,548210480
1661937897,Device: id=1,RX,0.70661875361585,1996.3406362339,2109.3996368124,2257513,797768332
1661937898,Device: id=1,RX,0.70522027765368,1993.0184220581,2105.8536664827,2962761,1046905428
1661937899,Device: id=1,RX,0.70668253499952,1997.2071878463,2110.2763934462,3669467,1296564616
1661937900,Device: id=1,RX,0.70704403611485,1997.2954459295,2110.4224917079,4376558,1546243130
1661937901,Device: id=1,RX,0.70615072416152,1996.5813004641,2109.56541633,5082737,1795825786
1661937902,Device: id=1,RX,0.70598235375027,1997.4550489493,2110.4122255493,5788731,2045511786
1661937903,Device: id=1,RX,0.70615662856307,1997.3729674487,2110.3580280188,6494962,2295209702
1661937904,Device: id=1,RX,0.70520963338715,1996.8285132759,2109.6620546179,7200240,2544837464
1661937905,Device: id=1,RX,0.70622188949057,1997.5033644037,2110.4988667222,7906524,2794547344
