# started on Wed Aug 31 10:36:45 2022

     1.001014927,10138308728,,instructions,0.00%,109655451,10.96,3.50,insn per cycle
     1.001014927,2009201614,,branches,0.00%,149613057,14.95,2007.902,M/sec
     1.001014927,7749631,,branch-misses,0.00%,189598305,18.95,0.39,of all branches
     1.001014927,7761982,,branch-load-misses,0.00%,193570690,19.34,7.757,M/sec
     1.001014927,5795,,cache-misses,0.00%,197539317,19.74,0.070,of all cache refs
     1.001014927,8259194,,cache-references,0.00%,160015004,15.99,8.254,M/sec
     1.001014927,2892691264,,cycles,0.00%,159995028,15.99,2.891,GHz
     1.001014927,0,,context-switches,0.00%,1000684796,100.00,0.000,K/sec
     1.001014927,1000.674203,,cpu-clock,0.00%,1000674068,100.00,1.001,CPUs utilized
     1.001014927,0,,minor-faults,0.00%,1000658586,100.00,0.000,K/sec
     1.001014927,0,,page-faults,0.00%,1000641421,100.00,0.000,K/sec
