# started on Thu Mar 23 17:05:46 2023

     1.000668575,2200546523,,instructions,0.00%,51095276,10.82,3.91,insn per cycle
     1.000668575,436451330,,branches,0.00%,70124336,14.85,924.415,M/sec
     1.000668575,1599319,,branch-misses,0.00%,90111865,19.08,0.37,of all branches
     1.000668575,1600052,,branch-load-misses,0.00%,94107237,19.93,3.389,M/sec
     1.000668575,6979,,cache-misses,0.00%,98104360,20.78,420.675,of all cache refs
     1.000668575,1659,,cache-references,0.00%,79979385,16.94,0.004,M/sec
     1.000668575,562946771,,cycles,0.00%,80002314,16.94,1.192,GHz
     1.000668575,3,,context-switches,0.00%,472109236,100.00,0.006,K/sec
     1.000668575,472.117746,,cpu-clock,0.00%,472120746,100.00,0.472,CPUs utilized
     1.000668575,1,,minor-faults,0.00%,472135337,100.00,0.002,K/sec
     1.000668575,1,,page-faults,0.00%,472147461,100.00,0.002,K/sec
