# started on Sun Aug  7 16:54:08 2022

     1.001024768,9902734765,,instructions,0.00%,111151535,11.11,3.42,insn per cycle
     1.001024768,1961317317,,branches,0.00%,151059913,15.09,1960.033,M/sec
     1.001024768,8027377,,branch-misses,0.00%,191032215,19.09,0.41,of all branches
     1.001024768,8025711,,branch-load-misses,0.00%,195020276,19.49,8.020,M/sec
     1.001024768,4355,,cache-misses,0.00%,199008070,19.89,0.045,of all cache refs
     1.001024768,9677994,,cache-references,0.00%,160114567,16.00,9.672,M/sec
     1.001024768,2892891679,,cycles,0.00%,160004129,15.99,2.891,GHz
     1.001024768,0,,context-switches,0.00%,1000689203,100.00,0.000,K/sec
     1.001024768,1000.675254,,cpu-clock,0.00%,1000675024,100.00,1.001,CPUs utilized
     1.001024768,0,,minor-faults,0.00%,1000664083,100.00,0.000,K/sec
     1.001024768,0,,page-faults,0.00%,1000649611,100.00,0.000,K/sec
