Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884048,Device: id=0,TX,0.14402189573146,407.5995409131,430.64304423013,148806,52643038
1659884049,Device: id=0,TX,0.67793893464834,1921.4695382447,2029.9397677885,826754,292829942
1659884050,Device: id=0,TX,0.70792022372879,1999.937837536,2113.2050733326,1534691,542828096
1659884051,Device: id=0,TX,0.7069065745974,1999.9479350354,2113.052986971,2241672,792847908
1659884052,Device: id=0,TX,0.70762519005543,1999.7304791176,2112.9505095265,2949298,1042814504
1659884053,Device: id=0,TX,0.70704054046019,1999.9240308268,2113.0505173004,3656396,1292825324
1659884054,Device: id=0,TX,0.70584846189101,1999.9456870713,2112.8814409738,4362317,1542844226
1659884055,Device: id=0,TX,0.70650177157752,1999.9855325332,2113.0258159857,5068890,1792867622
1659884056,Device: id=0,TX,0.70723343690966,1999.9099106568,2113.0672605624,5776177,2042875294
1659884057,Device: id=0,TX,0.70572471732811,1999.9533852356,2112.8693400081,6481905,2292870630
1659884058,Device: id=0,TX,0.70651572007059,2000.042051212,2113.0845664233,7188473,2542894386
1659884059,Device: id=0,TX,0.70680576228655,1999.8448069249,2112.9337288908,7895319,2792889218
