# started on Sun Aug  7 16:55:09 2022

     1.001018235,9552168536,,instructions,0.00%,110496190,11.04,3.30,insn per cycle
     1.001018235,1901343767,,branches,0.00%,149378970,14.93,1900.138,M/sec
     1.001018235,7431654,,branch-misses,0.00%,189347103,18.92,0.39,of all branches
     1.001018235,7432097,,branch-load-misses,0.00%,193314520,19.32,7.427,M/sec
     1.001018235,4159,,cache-misses,0.00%,197291049,19.72,0.046,of all cache refs
     1.001018235,9124113,,cache-references,0.00%,161188986,16.11,9.118,M/sec
     1.001018235,2893003519,,cycles,0.00%,160006722,15.99,2.891,GHz
     1.001018235,1,,context-switches,0.00%,1000666608,100.00,0.001,K/sec
     1.001018235,1000.654980,,cpu-clock,0.00%,1000653595,100.00,1.001,CPUs utilized
     1.001018235,0,,minor-faults,0.00%,1000642714,100.00,0.000,K/sec
     1.001018235,0,,page-faults,0.00%,1000628644,100.00,0.000,K/sec
