Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659878482,Device: id=0,TX,0.058328393054158,165.40063089609,174.73317378476,58341,20679610
1659878483,Device: id=0,TX,0.17270837942284,489.61282830963,517.24616901729,231079,81891710
1659878484,Device: id=0,TX,0.17617559091888,499.97531018002,528.16340472704,407305,144406506
1659878485,Device: id=0,TX,0.17750197843714,500.00576277036,528.4060793203,584843,206919910
1659878486,Device: id=0,TX,0.17609703491433,499.96728481153,528.14281039782,760942,269416518
1659878487,Device: id=0,TX,0.17587227054424,499.9898622195,528.12942550658,936815,331915510
1659878488,Device: id=0,TX,0.17790379511125,499.98358386741,528.44819108521,1114739,394420556
1659878489,Device: id=0,TX,0.17623265973381,499.98684085422,528.18406641163,1291029,456939246
1659878490,Device: id=0,TX,0.17718594564728,499.98507451674,528.3348258203,1468246,519448334
1659878491,Device: id=0,TX,0.18269110302013,516.42964451069,545.66022099391,1650948,584005890
1659878492,Device: id=0,TX,0.35462728551755,999.94743167672,1056.6877973595,2005626,709017194
1659878493,Device: id=0,TX,0.35258119947903,999.96249839381,1056.3754903105,2358235,834022362
