Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884722,Device: id=0,TX,0.14490403367899,410.13864816176,433.3232935504,146601,51868366
1659884723,Device: id=0,TX,0.59612006368881,1682.4901573539,1777.8693675441,742722,262179966
1659884724,Device: id=0,TX,0.70790527845845,1999.9316872635,2113.1965318168,1450630,512172388
1659884725,Device: id=0,TX,0.70726149550581,1999.9405196255,2113.1023589064,2157958,762188460
1659884726,Device: id=0,TX,0.70692013145674,1999.9502227978,2113.0574438309,2864937,1012203056
1659884727,Device: id=0,TX,0.70575189649938,1999.9419059377,2112.8622093776,3570730,1262210354
1659884728,Device: id=0,TX,0.70575518892029,1999.9398427687,2112.860672996,4276524,1512216582
1659884729,Device: id=0,TX,0.70894538190567,1999.9488894375,2113.3801505424,4985516,1762226632
1659884730,Device: id=0,TX,0.70709859443522,1999.9539857443,2113.0897608539,5692623,2012223852
1659884731,Device: id=0,TX,0.70606259742153,1999.9314719903,2112.9014875778,6398740,2262234548
1659884732,Device: id=0,TX,0.70572308230852,1999.9785619489,2112.8942551182,7104475,2512236090
1659884733,Device: id=0,TX,0.70694868570518,1999.9084553486,2113.0202450615,7811445,2762232184
