Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935787,Device: id=0,TX,0.14590552568224,413.08777892496,436.43266303411,149625,52952938
1661935788,Device: id=0,TX,0.64095077341964,1817.5364714152,1920.0885951623,790595,280151812
1661935789,Device: id=0,TX,0.70561998698351,1999.9441609532,2112.8433588705,1496261,530161134
1661935790,Device: id=0,TX,0.70786630942292,1999.9544275817,2113.2130370894,2204132,780157094
1661935791,Device: id=0,TX,0.70516375151807,1999.9491151009,2112.7753153438,2909351,1030170320
1661935792,Device: id=0,TX,0.70768063377919,1999.9392028042,2113.1681042089,3617037,1280164616
1661935793,Device: id=0,TX,0.70546539576287,1999.9430581258,2112.8175214479,4322573,1530182518
1661935794,Device: id=0,TX,0.70689891330049,1999.9641750029,2113.068001131,5029485,1780182668
1661935795,Device: id=0,TX,0.70751124326273,1999.9241314038,2113.1259303259,5737039,2030188292
1661935796,Device: id=0,TX,0.70705665871791,1999.9445938785,2113.0736592734,6444112,2280187144
1661935797,Device: id=0,TX,0.70791786766622,1999.9811986561,2113.2480574827,7152033,2530185900
1661935798,Device: id=0,TX,0.70753478127818,1999.8839799061,2113.0895449106,7859575,2780173948
