# started on Wed Aug 31 10:49:47 2022

     1.001044652,10006182521,,instructions,0.00%,111556937,11.15,3.46,insn per cycle
     1.001044652,1987637791,,branches,0.00%,151540352,15.14,1986.283,M/sec
     1.001044652,7834482,,branch-misses,0.00%,191505664,19.14,0.39,of all branches
     1.001044652,7715106,,branch-load-misses,0.00%,195490970,19.53,7.710,M/sec
     1.001044652,4104,,cache-misses,0.00%,199442147,19.93,0.059,of all cache refs
     1.001044652,6922810,,cache-references,0.00%,159983062,15.99,6.918,M/sec
     1.001044652,2893019322,,cycles,0.00%,159997372,15.99,2.891,GHz
     1.001044652,0,,context-switches,0.00%,1000717001,100.00,0.000,K/sec
     1.001044652,1000.703142,,cpu-clock,0.00%,1000702727,100.00,1.001,CPUs utilized
     1.001044652,0,,minor-faults,0.00%,1000691051,100.00,0.000,K/sec
     1.001044652,0,,page-faults,0.00%,1000676392,100.00,0.000,K/sec
