router,1,3,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,3,190942,190942,190942,190942,0,190942,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,4,190982,190982,190982,190982,0,190982,0,0,W,0,0,0,0,0,0,0,0
firewall,3,1,5,191046,191046,191046,191046,0,191046,0,0,W,0,671,0,671,0,0,0,0
payload_scan,4,4,6,191078,191078,191078,191078,0,191078,0,0,W,0,0,0,0,0,0,0,0
