Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1707857670,Device: id=1,RX,0.11009625720656,306.12941861927,323.74481977232,134544,46763484
1707857671,Device: id=1,RX,0.23914268591443,673.58187146911,711.84470121542,375642,131649648
1707857672,Device: id=1,RX,0.24195129376778,682.55751373521,721.26972073805,620497,217993276
1707857673,Device: id=1,RX,0.79922623330575,2261.7682775031,2389.6444748321,1419747,500722718
1707857674,Device: id=1,RX,1.6529046493554,4663.5042958926,4927.9690397895,3072654,1083661584
1707857675,Device: id=1,RX,1.7525252644408,4959.6334965288,5240.0375388393,4825201,1703623460
1707857676,Device: id=1,RX,1.7542810553674,4964.2485203891,5244.9334892479,6579538,2324174314
1707857677,Device: id=1,RX,1.7538800007259,4965.9093940473,5246.5301941635,8333444,2944922190
1707857678,Device: id=1,RX,1.7568021881463,4964.2451821444,5245.3335322478,10090314,3565476790
1707857679,Device: id=1,RX,1.7478303417886,4946.3784832014,5226.0313378875,11838150,4183776102
1707857680,Device: id=1,RX,1.7570570889466,4966.0472934877,5247.1764277191,13595230,4804540108
1707857681,Device: id=1,RX,1.7534998943231,4961.5168076977,5242.0767907894,15348763,5424741418
