ndpi_stat,2,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,3,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,3,204,0,204,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,3,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,5,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,3,6885867,6340922,6886135,6340922,0,6886134,0,0,W,0,2289845,545212,2289845,545212,0,0,0
ndpi_stat,2,2,4,6341187,6341175,6341187,6341175,0,6341175,0,0,W,0,545212,0,545212,0,0,0,0
router,3,3,5,6341247,6341247,6341247,6341247,0,6341247,0,0,W,0,0,0,0,0,0,0,0
bridge,4,5,6,6341311,6341311,6341311,6341311,6341311,0,0,0,W,0,0,0,0,0,0,0,0
