skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
11657254.0,2086420.0,5532324.0,114124570.0,9931418.0,0.0,603022.0,646526622.0,1697906.0,465920.0,1650236.0,5685778.0,140.0,605668.0,0.0,388514.0,5066404.0,112474334.0,4245640.0,0.0,0.0,12826632.0,147210.0,6558776.0,15899310.0,14.0,33992.0,194390.0,76399540.0,0.0,18438.0,282338.0,0.0,33110.0,197708.0,0.0,147210.0,6540338.0,15616972.0,14.0,882.0,0.0
14091602.0,3939782.0,2189334.0,128651124.0,9878904.0,140.0,604576.0,2940.0,1462734.0,87220.0,1017688.0,5073880.0,140.0,618716.0,14088662.0,2477048.0,2102114.0,127633436.0,4805024.0,0.0,0.0,12824924.0,148862.0,5106206.0,12084212.0,0.0,33516.0,195314.0,8083698.0,0.0,938.0,51912.0,14.0,33124.0,200228.0,4741226.0,148862.0,5105268.0,12032300.0,0.0,392.0,0.0
14109382.0,3932488.0,1941982.0,128017512.0,9849014.0,140.0,604968.0,2898.0,1316672.0,209412.0,1048614.0,5079242.0,140.0,634102.0,14106484.0,2615816.0,1732570.0,126968898.0,4769772.0,0.0,0.0,12803518.0,150220.0,4448122.0,12860750.0,0.0,33474.0,195384.0,7718060.0,0.0,2464.0,20944.0,14.0,33418.0,200214.0,5085458.0,150220.0,4445658.0,12839806.0,0.0,56.0,0.0
14202076.0,3974208.0,1618820.0,128557464.0,9685326.0,112.0,609784.0,5264.0,1185506.0,79912.0,1053822.0,5025594.0,140.0,641620.0,14196812.0,2788702.0,1538908.0,127503642.0,4659732.0,0.0,0.0,12835214.0,148512.0,4389518.0,12050486.0,0.0,31780.0,194768.0,7497952.0,0.0,2226.0,24486.0,14.0,33376.0,197428.0,5337262.0,148512.0,4387292.0,12026000.0,0.0,0.0,0.0
14065212.0,4012638.0,1567482.0,130989488.0,9671032.0,140.0,588154.0,2604.0,1156820.0,140168.0,1041838.0,5018202.0,0.0,591892.0,14062608.0,2855818.0,1427314.0,129947650.0,4652830.0,140.0,0.0,12725230.0,150738.0,4533928.0,12234054.0,0.0,33460.0,194152.0,7631694.0,0.0,2814.0,44058.0,14.0,33768.0,198086.0,5093536.0,150738.0,4531114.0,12189996.0,0.0,0.0,0.0
14104524.0,4052986.0,1502970.0,130063850.0,9676086.0,140.0,617106.0,2002.0,1091706.0,81130.0,1073716.0,4984196.0,0.0,639170.0,14102522.0,2961280.0,1421840.0,128990134.0,4691890.0,140.0,0.0,12747630.0,151172.0,4339958.0,12104022.0,0.0,33362.0,194474.0,7652946.0,0.0,2730.0,294084.0,14.0,33488.0,198506.0,5094684.0,151172.0,4337228.0,11809938.0,0.0,0.0,0.0
14074634.0,4039714.0,1523144.0,130025098.0,9703246.0,140.0,619332.0,1638.0,1090306.0,85848.0,1073156.0,5038180.0,0.0,642936.0,14072996.0,2949408.0,1437296.0,128951942.0,4665066.0,140.0,0.0,12741834.0,151508.0,4350640.0,12276026.0,0.0,33404.0,195594.0,7682430.0,0.0,2240.0,77280.0,14.0,33586.0,199458.0,5059404.0,151508.0,4348400.0,12198746.0,0.0,0.0,0.0
14235690.0,4074784.0,1685432.0,130150426.0,9675848.0,140.0,611660.0,2982.0,1021328.0,78120.0,1237012.0,5005658.0,0.0,640850.0,14232708.0,3053456.0,1607312.0,128913414.0,4670190.0,140.0,0.0,12890178.0,152082.0,4328422.0,11563972.0,0.0,33362.0,194082.0,7515942.0,0.0,4032.0,51226.0,14.0,33698.0,199178.0,5374236.0,152082.0,4324390.0,11512746.0,0.0,0.0,0.0
14205520.0,4058348.0,1870708.0,130380978.0,9667406.0,140.0,621796.0,2338.0,1032332.0,77770.0,1150562.0,4984756.0,0.0,618646.0,14203182.0,3026016.0,1792938.0,129230416.0,4682650.0,140.0,3150.0,12886720.0,151494.0,4376092.0,11678156.0,0.0,33432.0,196322.0,7373044.0,0.0,2394.0,31976.0,14.0,33740.0,197526.0,5513676.0,151494.0,4373698.0,11646180.0,0.0,0.0,0.0
14224532.0,4077654.0,1747984.0,123822860.0,9702546.0,140.0,623756.0,2716.0,993776.0,90846.0,1160614.0,5102818.0,0.0,621488.0,14221816.0,3083878.0,1657138.0,122662246.0,4599728.0,140.0,2268.0,12852966.0,150990.0,4409552.0,11873876.0,0.0,33460.0,198254.0,7319508.0,0.0,8050.0,55776.0,14.0,33698.0,195678.0,5533458.0,150990.0,4401502.0,11818100.0,0.0,0.0,2576.0
