Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935125,Device: id=0,TX,0.14564276331284,412.21092365888,435.51376578893,147168,52066618
1661935126,Device: id=0,TX,0.6506379516657,1842.4681069612,1946.5701792277,797824,282381520
1661935127,Device: id=0,TX,0.70645857144066,1999.9417902365,2112.975161667,1504324,532388904
1661935128,Device: id=0,TX,0.70667364646279,1999.9464955491,2113.0142789831,2211044,782398614
1661935129,Device: id=0,TX,0.70726618072734,1999.951232542,2113.1138214584,2918344,1032404472
1661935130,Device: id=0,TX,0.70678388124994,1999.9543997153,2113.0398207152,3625162,1282410840
1661935131,Device: id=0,TX,0.70704930063459,1999.9503089242,2113.0781970258,4332268,1532424676
1661935132,Device: id=0,TX,0.70778227901194,1999.9475070524,2113.1926716943,5040075,1782426846
1661935133,Device: id=0,TX,0.70854103020863,1999.9558076114,2113.3223724447,5748653,2032434366
1661935134,Device: id=0,TX,0.70512181453122,1999.9402919001,2112.7597822251,6453808,2282438668
1661935135,Device: id=0,TX,0.70764118144852,1999.9803459165,2113.2029349482,7161498,2532453458
1661935136,Device: id=0,TX,0.70648931273591,1999.9317568091,2112.9700468468,7868020,2782456494
