Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659886293,Device: id=1,RX,0.13916869170169,393.43831427405,415.70530494632,147912,52269522
1659886294,Device: id=1,RX,0.69753485533527,1972.8191021078,2084.4246789615,845479,298883274
1659886295,Device: id=1,RX,0.70717301145678,1997.4028673037,2110.5505491367,1552695,548573810
1659886296,Device: id=1,RX,0.70647258024606,1996.6268698159,2109.6624826553,2259230,798174220
1659886297,Device: id=1,RX,0.7052026428562,1995.6221459326,2108.4545687896,2964465,1047638434
1659886298,Device: id=1,RX,0.70574349808525,1996.2414546941,2109.1604143877,3670226,1297174804
1659886299,Device: id=1,RX,0.70559000343819,1995.9842366712,2108.8786372214,4375832,1546678490
1659886300,Device: id=1,RX,0.70783101954243,1996.0482959039,2109.3012590307,5083679,1796190160
1659886301,Device: id=1,RX,0.70628628959721,1996.8034475584,2109.809253894,5789966,2045790842
1659886302,Device: id=1,RX,0.70604626735596,1996.1471569709,2109.1145597478,6496039,2295318684
1659886303,Device: id=1,RX,0.70638932880444,1996.5256327332,2109.5479253419,7202482,2544903350
1659886304,Device: id=1,RX,0.70481396989724,1994.815477167,2107.5857123506,7907302,2794257418
