Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661936389,Device: id=1,RX,0.13625168308019,384.93357818798,406.73384748081,148055,52284988
1661936390,Device: id=1,RX,0.69809531274953,1972.8877869001,2084.58303694,846219,298920226
1661936391,Device: id=1,RX,0.70566295667202,1997.6139690159,2110.5200420835,1551892,548625526
1661936392,Device: id=1,RX,0.70632767581054,1997.4999991822,2110.5124273119,2258221,798313494
1661936393,Device: id=1,RX,0.70697900356267,1996.3652595966,2109.4819001666,2965247,1047875740
1661936394,Device: id=1,RX,0.70702809792492,1997.2916913137,2110.4161869817,3672294,1297543876
1661936395,Device: id=1,RX,0.70628445691312,1996.6551706509,2109.660683757,4378640,1547147520
1661936396,Device: id=1,RX,0.70604205642916,1998.7524416533,2111.719170682,5084721,1797005356
1661936397,Device: id=1,RX,0.70737239124407,1996.5723119832,2109.7518945823,5792109,2046582402
1661936398,Device: id=1,RX,0.70652728398965,1995.8460421315,2108.8904075698,6498673,2296076122
1661936399,Device: id=1,RX,0.70495963447035,1997.311112095,2110.1046536103,7203643,2545743682
1661936400,Device: id=1,RX,0.70687560883429,1997.8144376294,2110.9145350429,7910576,2795490762
