# started on Thu Mar 30 09:54:21 2023

     1.000361927,4836,,instructions,0.00%,36189,100.00,,
     1.000361927,967,,branches,0.00%,36189,100.00,56.760,M/sec
     1.000361927,159,,branch-misses,0.00%,36189,100.00,16.44,of all branches
     1.000361927,159,,branch-load-misses,0.00%,36189,100.00,9.333,M/sec
     1.000361927,62,,cache-misses,0.00%,36189,100.00,0.000,of all cache refs
     1.000361927,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000361927,<not counted>,,cycles,0.00%,0,0.00,,
     1.000361927,1,,context-switches,0.00%,17257,100.00,0.059,M/sec
     1.000361927,0.016816,,cpu-clock,0.00%,17257,100.00,0.000,CPUs utilized
     1.000361927,0,,minor-faults,0.00%,17257,100.00,0.000,K/sec
     1.000361927,0,,page-faults,0.00%,17257,100.00,0.000,K/sec
