Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884238,Device: id=0,TX,0.14807441236816,419.05710450582,442.74901048473,148237,52440300
1659884239,Device: id=0,TX,0.62681875137446,1770.6385696056,1870.9295698255,775106,273787864
1659884240,Device: id=0,TX,0.70652004727827,1999.9376496402,2112.9808572047,1481635,523783238
1659884241,Device: id=0,TX,0.70761767016033,1999.9455797715,2113.1644069971,2189253,773776552
1659884242,Device: id=0,TX,0.7051780455287,1999.7078891764,2112.5363764609,2894495,1023762708
1659884243,Device: id=0,TX,0.70727610302772,1999.8849605578,2113.0491370423,3601774,1273749352
1659884244,Device: id=0,TX,0.70714463122396,1999.927871482,2113.0710124778,4308974,1523759910
1659884245,Device: id=0,TX,0.70829197518269,1999.9828669138,2113.3095829431,5017269,1773758836
1659884246,Device: id=0,TX,0.70540650199859,1999.8994130948,2112.7644534146,5722735,2023767348
1659884247,Device: id=0,TX,0.70975967443249,1999.9542612466,2113.5158091558,6432498,2273762802
1659884248,Device: id=0,TX,0.7082514568801,2000.0266608441,2113.3468939449,7140774,2523774798
1659884249,Device: id=0,TX,0.70651912685667,1999.8473986743,2112.8904589714,7847315,2773763462
