Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1677772279,Device: id=1,RX,0,0,0,0,0
1677772280,Device: id=1,RX,0,0,0,0,0
1677772281,Device: id=1,RX,5.3709528395152,2921.8053526948,3781.1578070172,5370954,365225748
1677772282,Device: id=1,RX,9.0116413458165,4902.3355481219,6344.1981634526,14382603,978018212
1677772283,Device: id=1,RX,9.6987568694427,5276.1155129812,6827.916612092,24081365,1637533000
1677772284,Device: id=1,RX,9.7513660132158,5304.7506631793,6864.9692252938,33832744,2300627716
1677772285,Device: id=1,RX,9.7388593540949,5297.9421446244,6856.1596412796,43571615,2962871276
1677772286,Device: id=1,RX,9.7864710784152,5323.8369386619,6889.6723112084,53358098,3628351704
1677772287,Device: id=1,RX,9.6767439489742,5264.1437482507,6812.4227800866,63034859,4286370832
1677772288,Device: id=1,RX,9.4706575690623,5152.0479895402,6667.3532005901,72505544,4930378696
1677772289,Device: id=1,RX,9.5575063095777,5199.304584329,6728.5055938615,82063087,5580294264
1677772290,Device: id=1,RX,9.2333817268731,5022.9296756472,6500.2707519469,91296539,6208165252
