# started on Thu Mar 30 16:54:12 2023

     1.000676808,1674934,,instructions,0.00%,1139196,100.00,,
     1.000676808,351945,,branches,0.00%,1139196,100.00,326.702,M/sec
     1.000676808,5222,,branch-misses,0.00%,1139196,100.00,1.48,of all branches
     1.000676808,5222,,branch-load-misses,0.00%,1139196,100.00,4.847,M/sec
     1.000676808,4974,,cache-misses,0.00%,1139196,100.00,0.000,of all cache refs
     1.000676808,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000676808,<not counted>,,cycles,0.00%,0,0.00,,
     1.000676808,4,,context-switches,0.00%,1077558,100.00,0.004,M/sec
     1.000676808,1.076973,,cpu-clock,0.00%,1077558,100.00,0.001,CPUs utilized
     1.000676808,9,,minor-faults,0.00%,1077558,100.00,0.008,M/sec
     1.000676808,9,,page-faults,0.00%,1077558,100.00,0.008,M/sec
