skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
3367816270.0,3922226.0,2225524.0,108097808.0,14545202.0,0.0,669984.0,188860.0,2567936.0,35140.0,1713558.0,9998898.0,140.0,638708.0,3367627410.0,1354290.0,2190384.0,106384250.0,4546304.0,0.0,31276.0,83267912.0,232960.0,5262362.0,27980946.0,0.0,52990.0,313068.0,11426142.0,0.0,2940.0,1856596.0,0.0,52094.0,308658.0,71841770.0,232960.0,5259422.0,26124350.0,0.0,896.0,4410.0
21801122.0,4774350.0,2248022.0,152720414.0,15638854.0,0.0,714616.0,162134.0,2011408.0,73696.0,585158.0,7535346.0,112.0,695240.0,21638988.0,2762942.0,2174326.0,152135256.0,8103508.0,0.0,19376.0,21138852.0,230650.0,5107998.0,16523276.0,0.0,53060.0,310254.0,12423992.0,0.0,266.0,46732.0,0.0,52192.0,310884.0,8714860.0,230650.0,5107732.0,16476544.0,0.0,868.0,0.0
22256654.0,4959234.0,2234764.0,155626268.0,15714650.0,0.0,749672.0,119392.0,1600830.0,17556.0,643062.0,7330260.0,140.0,732970.0,22137262.0,3358404.0,2217208.0,154983206.0,8384390.0,0.0,16702.0,21271320.0,230412.0,5289592.0,18143566.0,0.0,52934.0,312550.0,11890466.0,0.0,28.0,67060.0,0.0,52696.0,309372.0,9380854.0,230412.0,5289564.0,18076506.0,0.0,238.0,3178.0
21561918.0,5205844.0,2138052.0,160137012.0,15679272.0,0.0,767060.0,94906.0,1420510.0,23968.0,672966.0,7258720.0,140.0,753760.0,21467012.0,3785334.0,2114084.0,159464046.0,8420552.0,0.0,13300.0,20958560.0,231196.0,5001990.0,16728264.0,0.0,53060.0,312480.0,11880120.0,0.0,364.0,82894.0,0.0,52976.0,309134.0,9078440.0,231196.0,5001626.0,16645370.0,0.0,84.0,3346.0
21837060.0,5337108.0,1709932.0,162103760.0,15658146.0,0.0,809620.0,86548.0,1356726.0,33180.0,743932.0,7149912.0,140.0,785736.0,21750512.0,3980382.0,1676752.0,161359828.0,8508234.0,0.0,23884.0,21284830.0,231966.0,4465202.0,16478168.0,0.0,52920.0,310982.0,11870208.0,0.0,28.0,59178.0,0.0,52514.0,310842.0,9414622.0,231966.0,4465174.0,16418990.0,0.0,406.0,140.0
22055236.0,5402082.0,1697934.0,164992996.0,15663928.0,0.0,812126.0,78120.0,1263444.0,38626.0,775908.0,7171024.0,140.0,789950.0,21977116.0,4138638.0,1659308.0,164217088.0,8492904.0,0.0,22176.0,21277494.0,231938.0,4524394.0,16220022.0,0.0,52934.0,312312.0,11534194.0,0.0,280.0,219450.0,0.0,52934.0,308518.0,9743300.0,231938.0,4524114.0,16000572.0,0.0,0.0,3794.0
22033942.0,5463304.0,1615236.0,168330372.0,15644482.0,0.0,807814.0,69160.0,1247988.0,33880.0,746214.0,7174986.0,196.0,805588.0,21964782.0,4215316.0,1581356.0,167584158.0,8469496.0,0.0,2226.0,21275702.0,230944.0,4427710.0,16500862.0,0.0,53354.0,307874.0,11784108.0,0.0,98.0,243726.0,0.0,52192.0,309428.0,9491594.0,230944.0,4427612.0,16257136.0,0.0,1162.0,0.0
22178058.0,5462534.0,1738352.0,169190966.0,15504720.0,0.0,812854.0,59850.0,1164926.0,42630.0,920402.0,7125664.0,140.0,821870.0,22118208.0,4297608.0,1695722.0,168270564.0,8379056.0,0.0,0.0,21287728.0,230860.0,4396406.0,15795864.0,0.0,53620.0,309554.0,11758236.0,0.0,462.0,87486.0,0.0,52346.0,308770.0,9529492.0,230860.0,4395944.0,15708378.0,0.0,1274.0,784.0
22243984.0,5517260.0,1692474.0,170054150.0,15569120.0,0.0,828338.0,53970.0,1174810.0,46214.0,751030.0,7149352.0,224.0,823648.0,22190014.0,4342450.0,1646260.0,169303120.0,8419768.0,0.0,4690.0,21296912.0,232008.0,4362176.0,15862686.0,0.0,53340.0,309064.0,11574990.0,0.0,56.0,307020.0,0.0,52402.0,310296.0,9721922.0,232008.0,4362120.0,15555666.0,0.0,938.0,0.0
22298724.0,5493278.0,1717380.0,172014164.0,15541106.0,112.0,823312.0,46886.0,1171688.0,36456.0,736932.0,7165382.0,140.0,842338.0,22251838.0,4321590.0,1680924.0,171277232.0,8375724.0,0.0,0.0,21325612.0,231728.0,4469934.0,16102618.0,0.0,52682.0,308630.0,11485348.0,0.0,756.0,92764.0,0.0,52360.0,314328.0,9840264.0,231728.0,4469178.0,16009854.0,0.0,322.0,0.0
