Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661936028,Device: id=1,RX,0.132089597433,373.6623187036,394.79665429288,146956,51964652
1661936029,Device: id=1,RX,0.69379709039154,1962.936695943,2073.9442304056,840756,297332768
1661936030,Device: id=1,RX,0.70632431677844,1998.8397005139,2111.8515911985,1547105,547196462
1661936031,Device: id=1,RX,0.70779094144364,1997.6873154052,2110.9338660362,2254932,796920098
1661936032,Device: id=1,RX,0.70540591619503,1995.6367940767,2108.5017406679,2960384,1046390994
1661936033,Device: id=1,RX,0.70682681294737,1997.6743041422,2110.7665942137,3667239,1296110240
1661936034,Device: id=1,RX,0.70667375712439,1996.2333755771,2109.301176717,4373964,1545657506
1661936035,Device: id=1,RX,0.70556189777152,1998.1610223635,2111.0509260069,5079535,1795430856
1661936036,Device: id=1,RX,0.70643810325619,1998.1734303424,2111.2035268634,5786038,2045225480
1661936037,Device: id=1,RX,0.70570742561571,1996.7756059991,2109.6887940976,6491752,2294824756
1661936038,Device: id=1,RX,0.70795111110636,1997.726410786,2110.998588563,7199711,2544543340
1661936039,Device: id=1,RX,0.70791971820842,1997.1113736568,2110.3785285702,7907645,2794187298
