# started on Fri Apr  7 12:28:38 2023

     1.000379799,4780,,instructions,0.00%,35282,100.00,,
     1.000379799,952,,branches,0.00%,35282,100.00,113.808,M/sec
     1.000379799,169,,branch-misses,0.00%,35282,100.00,17.75,of all branches
     1.000379799,169,,branch-load-misses,0.00%,35282,100.00,20.203,M/sec
     1.000379799,62,,cache-misses,0.00%,35282,100.00,0.000,of all cache refs
     1.000379799,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000379799,<not counted>,,cycles,0.00%,0,0.00,,
     1.000379799,1,,context-switches,0.00%,8485,100.00,0.120,M/sec
     1.000379799,0.008245,,cpu-clock,0.00%,8485,100.00,0.000,CPUs utilized
     1.000379799,0,,minor-faults,0.00%,8485,100.00,0.000,K/sec
     1.000379799,0,,page-faults,0.00%,8485,100.00,0.000,K/sec
