Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659882688,Device: id=1,RX,0.14149102967399,400.36467195626,423.0032367041,153260,54208286
1659882689,Device: id=1,RX,0.69718860712824,1976.0180510617,2087.5682282022,850507,301231230
1659882690,Device: id=1,RX,0.70542322837912,1996.1041299607,2108.9718465014,1555935,550745934
1659882691,Device: id=1,RX,0.70500828948382,1996.1249925022,2108.9263188196,2261012,800285876
1659882692,Device: id=1,RX,0.70668777531158,1995.998959186,2109.0690032359,2967714,1049790768
1659882693,Device: id=1,RX,0.70732723734267,1996.1234502702,2109.2958082451,3675126,1299336100
1659882694,Device: id=1,RX,0.70668020660978,1996.4749835333,2109.5438165908,4381855,1548912704
1659882695,Device: id=1,RX,0.70678379529897,1996.2301538838,2109.3155611316,5088670,1798452490
1659882696,Device: id=1,RX,0.70551912244856,1995.8611807753,2108.7442403671,5794221,2047946410
1659882697,Device: id=1,RX,0.70757946888272,1997.6258521608,2110.838567182,6501869,2297673826
1659882698,Device: id=1,RX,0.70669369416499,1996.075872246,2109.1468633123,7208578,2547188714
1659882699,Device: id=1,RX,0.70642624702119,1996.3343841098,2109.3625836332,7915005,2796730778
