Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1698307130,Device: id=1,RX,0,0,0,0,0
1698307131,Device: id=1,RX,0,0,0,0,0
1698307132,Device: id=1,RX,0.67554570094057,691.75879776315,799.84610991364,675552,86470656
1698307133,Device: id=1,RX,0.79823015502451,817.3876787451,945.10450354902,1473792,188645376
1698307134,Device: id=1,RX,0.7985259695089,817.69264077704,945.45679589846,2272318,290856960
1698307135,Device: id=1,RX,0.79874839030736,817.91630368912,945.71604613829,3071072,393097216
1698307136,Device: id=1,RX,0.79864642955822,817.81394386762,945.59737259694,3869728,495325184
1698307137,Device: id=1,RX,0.79820851452808,817.36551887675,945.07888120124,4667942,597496576
1698307138,Device: id=1,RX,0.7850487051306,803.90011398467,929.50790680557,5452996,697984768
1698307139,Device: id=1,RX,0.7849184297114,803.74623208409,929.33318083792,6237919,798453632
1698307140,Device: id=1,RX,0.78338673895712,802.18802069209,927.52989892523,7021311,898727808
1698307141,Device: id=1,RX,0.78409037130188,802.90854021313,928.36299962143,7805407,999092096
