# started on Thu Oct 26 09:58:50 2023

     1.000573869,184472,,instructions,0.00%,542735,100.00,,
     1.000573869,36658,,branches,0.00%,542735,100.00,82.782,M/sec
     1.000573869,2484,,branch-misses,0.00%,542735,100.00,6.78,of all branches
     1.000573869,2484,,branch-load-misses,0.00%,542735,100.00,5.609,M/sec
     1.000573869,2017,,cache-misses,0.00%,542735,100.00,0.000,of all cache refs
     1.000573869,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000573869,<not counted>,,cycles,0.00%,0,0.00,,
     1.000573869,3,,context-switches,0.00%,444159,100.00,0.007,M/sec
     1.000573869,0.441492,,cpu-clock,0.00%,444159,100.00,0.000,CPUs utilized
     1.000573869,7,,minor-faults,0.00%,444159,100.00,0.016,M/sec
     1.000573869,7,,page-faults,0.00%,444159,100.00,0.016,M/sec
