Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1679048991,Device: id=1,RX,0,0,0,0,0
1679048992,Device: id=1,RX,0,0,0,0,0
1679048993,Device: id=1,RX,3.3829411902761,1732.0740814073,2273.3446718515,3382947,216509632
1679048994,Device: id=1,RX,4.9477074349736,2533.2200627333,3324.853252329,8330676,533163520
1679048995,Device: id=1,RX,4.8353166059616,2475.6913182363,3249.3419751902,13166001,842625472
1679048996,Device: id=1,RX,4.9513710962232,2535.0932973171,3327.3126727128,18117401,1159513984
1679048997,Device: id=1,RX,4.9503656141596,2534.5902664451,3326.6487647107,23067774,1476338240
1679048998,Device: id=1,RX,4.9491785923542,2533.9850712496,3325.8536460263,28016984,1793088384
1679048999,Device: id=1,RX,4.4928762468229,2300.3449583746,3019.2051578663,32509861,2080631552
1679049000,Device: id=1,RX,2.4816498016864,1270.6052104566,1667.6691787264,34991544,2239459328
1679049001,Device: id=1,RX,2.4809641051451,1270.256181822,1667.2104386452,37472520,2398242112
1679049002,Device: id=1,RX,2.4810732872622,1270.3079870799,1667.2797130419,39953596,2557030784
