# started on Wed Aug 31 10:41:46 2022

     1.001054550,10050954438,,instructions,0.00%,109902978,10.98,3.47,insn per cycle
     1.001054550,1950961438,,branches,0.00%,149870335,14.98,1949.674,M/sec
     1.001054550,7884905,,branch-misses,0.00%,189831105,18.97,0.40,of all branches
     1.001054550,7881358,,branch-load-misses,0.00%,193808183,19.37,7.876,M/sec
     1.001054550,4539,,cache-misses,0.00%,197781073,19.76,0.049,of all cache refs
     1.001054550,9172946,,cache-references,0.00%,159979696,15.99,9.167,M/sec
     1.001054550,2893006122,,cycles,0.00%,160001091,15.99,2.891,GHz
     1.001054550,1,,context-switches,0.00%,1000690890,100.00,0.001,K/sec
     1.001054550,1000.678890,,cpu-clock,0.00%,1000676902,100.00,1.001,CPUs utilized
     1.001054550,0,,minor-faults,0.00%,1000669575,100.00,0.000,K/sec
     1.001054550,0,,page-faults,0.00%,1000655689,100.00,0.000,K/sec
