Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935306,Device: id=0,TX,0.14746365275902,417.38710339281,440.98128783425,147483,52180878
1661935307,Device: id=0,TX,0.60660447600344,1715.7907948873,1812.8475110479,754117,266665166
1661935308,Device: id=0,TX,0.70658207478868,1999.9276818573,2112.9808138235,1460708,516659284
1661935309,Device: id=0,TX,0.70673162749133,1999.9479391925,2113.0249995911,2167463,766661044
1661935310,Device: id=0,TX,0.70617419640107,1999.9230509896,2112.9109224137,2873660,1016659498
1661935311,Device: id=0,TX,0.70741765070791,1999.9443294089,2113.1311535222,3581079,1266653016
1661935312,Device: id=0,TX,0.70568827765877,1999.906779427,2112.8169038525,4286795,1516651184
1661935313,Device: id=0,TX,0.70709665756938,1999.9832270348,2113.1186922459,4993938,1766665472
1661935314,Device: id=0,TX,0.70687346346813,1999.9080158748,2113.0077700297,5700817,2016655932
1661935315,Device: id=0,TX,0.70651010479458,1999.9345415919,2112.976158359,6407381,2266666820
1661935316,Device: id=0,TX,0.70863200095766,2000.0343362087,2113.4154563619,7116071,2516691574
1661935317,Device: id=0,TX,0.70728708651277,1999.8520327891,2113.0179666312,7823414,2766692840
