# started on Mon Mar 20 11:35:44 2023

     1.000618210,2572430451,,instructions,0.00%,49456798,11.58,4.89,insn per cycle
     1.000618210,498958988,,branches,0.00%,69442000,16.26,1168.033,M/sec
     1.000618210,1899169,,branch-misses,0.00%,89446447,20.94,0.38,of all branches
     1.000618210,1849402,,branch-load-misses,0.00%,91251103,21.36,4.329,M/sec
     1.000618210,1896,,cache-misses,0.00%,91263858,21.36,35.386,of all cache refs
     1.000618210,5358,,cache-references,0.00%,69838863,16.35,0.013,M/sec
     1.000618210,526419498,,cycles,0.00%,65849550,15.41,1.232,GHz
     1.000618210,1,,context-switches,0.00%,427149047,100.00,0.002,K/sec
     1.000618210,427.160951,,cpu-clock,0.00%,427160324,100.00,0.427,CPUs utilized
     1.000618210,0,,minor-faults,0.00%,427173824,100.00,0.000,K/sec
     1.000618210,0,,page-faults,0.00%,427184718,100.00,0.000,K/sec
