Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709239615,Device: id=0,TX,0.22210960541047,629.86526185682,665.40279872249,222172,78757904
1709239616,Device: id=0,TX,0.1607714180697,452.87736570628,478.60079259744,387771,137067428
1709239617,Device: id=0,TX,0.20219928038516,571.67543077308,604.02731563471,592397,209384486
1709239618,Device: id=0,TX,0.22160157668317,627.72302000559,663.1792722749,819324,289735506
1709239619,Device: id=0,TX,0.77011065899473,2176.4410883311,2299.6587937703,1589463,561800654
1709239620,Device: id=0,TX,1.7502303754706,4953.4338188708,5233.4706789461,3339704,1180983640
1709239621,Device: id=0,TX,1.7493051940733,4949.9108461961,5229.7996772479,5089040,1799733392
1709239622,Device: id=0,TX,1.7544244344841,4958.2627509699,5238.9706604873,6843511,2419532686
1709239623,Device: id=0,TX,1.7536555731529,4958.0466004367,5238.6314921412,8597204,3039301738
1709239624,Device: id=0,TX,1.7494406931233,4948.5176684787,5228.4281793784,10346676,3657877516
1709239625,Device: id=0,TX,1.7507957685352,4949.0736798146,5229.2010027802,12097493,4276519228
1709239626,Device: id=0,TX,1.7523812316058,4956.122704841,5236.5037018979,13849938,4896057110
