Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708945989,Device: id=1,RX,0.15712312034717,437.09807920097,462.23777845651,184561,64178380
1708945990,Device: id=1,RX,0.18440437723834,518.48828775929,547.99298811742,368975,128992798
1708945991,Device: id=1,RX,0.16317023394904,453.94347278044,480.05071021228,532148,185736694
1708945992,Device: id=1,RX,0.24773032084012,697.44134221156,737.07819354598,780860,273262330
1708945993,Device: id=1,RX,1.1555524961929,3261.7972151138,3446.6856145047,1936442,680997392
1708945994,Device: id=1,RX,1.7499520832741,4950.1055525525,5230.0978858763,3686449,1299780004
1708945995,Device: id=1,RX,1.753458091669,4954.4334285841,5234.9867232511,5439927,1919091214
1708945996,Device: id=1,RX,1.7553401881669,4956.9956600039,5237.8500901106,7195280,2538720194
1708945997,Device: id=1,RX,1.7507226560447,4951.7775510292,5231.8931759964,8946051,3157709480
1708945998,Device: id=1,RX,1.7529721917973,4950.8443672805,5231.3199179681,10699079,3776584728
1708945999,Device: id=1,RX,1.752280586557,4959.6413516739,5240.006245523,12451396,4396552780
1708946000,Device: id=1,RX,1.7515911795497,4956.961866286,5237.216455014,14202994,5016175426
