Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708945989,Device: id=0,TX,0.22369479012303,633.85064107263,669.64180749232,229577,81313876
1708945990,Device: id=0,TX,0.16379037851681,461.97600342203,488.18246398472,398608,140908544
1708945991,Device: id=0,TX,0.19478494425257,548.19813614884,579.36372722925,598067,211077630
1708945992,Device: id=0,TX,0.24195122618413,680.74469536034,719.4568915498,843894,297533808
1708945993,Device: id=0,TX,1.0619136070401,2996.1657055382,3166.0718826646,1905820,672058892
1708945994,Device: id=0,TX,1.7509008760703,4954.8830092908,5235.0271494621,3656721,1291419312
1708945995,Device: id=0,TX,1.7551549253841,4957.1399916534,5237.9647797148,5411917,1911076312
1708945996,Device: id=0,TX,1.7557085403186,4959.5751003486,5240.4884667995,7167666,2531037486
1708945997,Device: id=0,TX,1.7532791247825,4957.7389011518,5238.263561117,8920946,3150755158
1708945998,Device: id=0,TX,1.7567870987505,4960.7214178884,5241.8073536885,10677745,3770849536
1708945999,Device: id=0,TX,1.7512761755892,4955.3227656652,5235.5269537595,12429085,4390287456
1708946000,Device: id=0,TX,1.751693260978,4960.8348822146,5241.105803971,14180817,5010405530
