Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1678312274,Device: id=1,RX,0,0,0,0,0
1678312275,Device: id=1,RX,0,0,0,0,0
1678312276,Device: id=1,RX,5.9564506912866,3240.3172720065,4193.3493826124,5956490,405042332
1678312277,Device: id=1,RX,7.765141320914,4224.238990571,5466.6616019173,13721654,933073748
1678312278,Device: id=1,RX,8.3407618068878,4537.3754469461,5871.8973360481,22062423,1500246168
1678312279,Device: id=1,RX,8.2135030212729,4468.147211566,5782.3076949696,30275960,2058766880
1678312280,Device: id=1,RX,8.3467147694415,4540.606786606,5876.0811497167,38622716,2626345532
1678312281,Device: id=1,RX,8.3043600503558,4517.5712593981,5846.268867455,46927138,3191046152
1678312282,Device: id=1,RX,8.210434705169,4466.482943592,5780.152496419,55137598,3749358240
1678312283,Device: id=1,RX,7.5962791307215,4132.3730631223,5347.7777240378,62733904,4265906700
1678312284,Device: id=1,RX,7.5953520564921,4131.8943024469,5347.1506314857,70329351,4782399944
1678312285,Device: id=1,RX,7.4900521063701,4074.5638019502,5272.9721389694,77819429,5291722180
