Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659877633,Device: id=1,RX,0.060802052279698,172.66526955987,182.39359792462,62436,22163598
1659877634,Device: id=1,RX,0.17592658147152,500.00722105651,528.15547409196,238403,84678860
1659877635,Device: id=1,RX,0.17744632749931,499.98242845619,528.37384085608,415877,147186410
1659877636,Device: id=1,RX,0.17658127375148,499.99026149495,528.24326529518,592519,209706686
1659877637,Device: id=1,RX,0.17609479345134,499.98289570197,528.15806265418,768617,272205686
1659877638,Device: id=1,RX,0.17681810500936,499.99095323299,528.28185003449,945450,334709820
1659877639,Device: id=1,RX,0.17662683002009,499.98140872971,528.24170153293,1122091,397212510
1659877640,Device: id=1,RX,0.17678963762906,499.98693755409,528.27327957474,1298892,459714894
1659877641,Device: id=1,RX,0.17625673223012,499.98623137671,528.18730853353,1475214,522236316
1659877642,Device: id=1,RX,0.18805623667635,533.65239034613,563.74138821434,1663280,588946328
1659877643,Device: id=1,RX,0.35313017187764,999.99734711244,1056.4981746129,2016475,713968944
1659877644,Device: id=1,RX,0.35268799688005,999.94441634848,1056.3744958493,2369205,838976882
