Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1697901099,Device: id=1,RX,0,0,0,0,0
1697901100,Device: id=1,RX,0.090339523626284,92.510744177116,106.96506795732,90340,11563904
1697901101,Device: id=1,RX,0.39903578382159,408.60961465433,472.45534006578,495177,63382656
1697901102,Device: id=1,RX,0.55279228601215,566.05930087644,654.50606663838,1059026,135555328
1697901103,Device: id=1,RX,0.56417858339486,577.71886939633,667.98744273951,1625473,208060544
1697901104,Device: id=1,RX,0.4398016156748,450.356854451,520.72511295897,2070552,265030656
1697901105,Device: id=1,RX,0.4510781896337,461.90406618491,534.0765765263,2521649,322771072
1697901106,Device: id=1,RX,0.55874805223034,572.15800548387,661.55769384072,3107210,397722880
1697901107,Device: id=1,RX,0.48226058251453,493.83483649488,570.9965296972,3591403,459699584
1697901108,Device: id=1,RX,1.3117291562991,1343.2106560502,1553.0873210581,4903167,627605376
1697901109,Device: id=1,RX,0.22153486217796,226.85169887023,262.29727681871,5124702,655961856
1697901110,Device: id=1,RX,0.20297366827647,207.8450363151,240.32082323934,5327679,681942912
