Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1683757075,Device: id=1,RX,0,0,0,0,0
1683757076,Device: id=1,RX,0,0,0,0,0
1683757077,Device: id=1,RX,5.9226216604731,3221.9066632956,4169.5261289713,5922643,402739784
1683757078,Device: id=1,RX,8.1784824653528,4449.094941149,5757.6521356054,14101176,958880088
1683757079,Device: id=1,RX,8.1865180225334,4453.4662842532,5763.3091678586,22287779,1515569152
1683757080,Device: id=1,RX,8.1764699997951,4448.0012478849,5756.2364478521,30464268,2071570600
1683757081,Device: id=1,RX,8.0793397430854,4395.1721800328,5687.8665389265,38543754,2620977068
1683757082,Device: id=1,RX,8.1494042892171,4433.2764133332,5737.181099608,46693173,3175137620
1683757083,Device: id=1,RX,7.2090238623745,3921.6974932674,5075.1413112473,53902282,3665355596
1683757084,Device: id=1,RX,2.9429309802317,1600.9549332394,2071.8238900765,56845254,3865477752
1683757085,Device: id=1,RX,2.9427282148607,1600.87237233,2071.7088867077,59788040,4065590728
1683757086,Device: id=1,RX,2.9430497362506,1600.9934248884,2071.8813826885,62731132,4265717780
