Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661936930,Device: id=0,TX,0.14576702774151,412.51723908593,435.83996352458,148680,52597334
1661936931,Device: id=0,TX,0.63987663103271,1807.863324255,1910.2435852202,788576,278587090
1661936932,Device: id=0,TX,0.70797506782196,1999.9428710175,2113.218881869,1496579,528589812
1661936933,Device: id=0,TX,0.70713582116513,1999.9540340941,2113.0957654805,2203748,778595796
1661936934,Device: id=0,TX,0.70670154999431,1999.9458971857,2113.0181451848,2910475,1028598036
1661936935,Device: id=0,TX,0.706950137403,1999.9527844494,2113.0648064339,3617482,1278612242
1661936936,Device: id=0,TX,0.70836702845795,1999.9500734395,2113.2887979928,4325898,1528623284
1661936937,Device: id=0,TX,0.70986095627964,1999.9497059712,2113.5274589759,5035790,1778627930
1661936938,Device: id=0,TX,0.70530490356251,1999.9400158249,2112.7888003949,5741135,2028634644
1661936939,Device: id=0,TX,0.70571938766465,1999.9496996132,2112.8648016395,6446866,2278632470
1661936940,Device: id=0,TX,0.70812571597509,1999.9831411442,2113.2832557002,7155066,2528656588
1661936941,Device: id=0,TX,0.70761304931385,1999.9104187603,2113.1285066505,7862739,2778666570
